tt1285246;Mademoiselle Chambon;Mademoiselle Chambon;2009;14.10.2009;Drama, Romance;101;France;French;St?©phane Briz?©;St?©phane Briz?©, Florence Vignon;TS Productions;Vincent Lindon, Sandrine Kiberlain, Aure Atika, Jean-Marc Thibault, Arthur Le Hou?©rou, Bruno Lochet, Abdellah Moundy, Michelle Goddet, Anne Houdy, Genevi?¨ve Mnich, Florence Hautier, Jocelyne Monier, Jean-Fran?§ois Malet, Maxence Lavergne, Philom?¨ne Pagnier;Jean, his loving wife and son live a simple, happy life. At his son's homeroom teacher Madamoiselle Chambon's request, he volunteers as substitute teacher and starts to fall for her ...;6.sep;2593;EUR 3900000;$ 531685;$ 5511371;82.0;24.0;69.0
tt1285248;Second Life;Second Life;2009;29.1.2009;Drama;85;Portugal;Portuguese, English, Italian;Miguel Gaud??ncio, Alexandre Valente;Alexandre Valente;Aperto Films;Piotr Adamczyk, L??cia Moniz, Paulo Pires, F?ˇtima Lopes, Pedro Lima, Sandra C?∏ias, Liliana Santos, Tiago Rodrigues, Sofia Grilo, Cl?ˇudia Vieira, Nicolau Breyner, P??p?? Rapazote, Rita Andrade, Luis Filipe Borges, Jos?© Carlos Malato;Nicholas celebrates his 40th birthday in his country house, with some friends. He has everything he ever wished for, but, on that night, he will end up dead, on his swimming pool. From that...;4.feb;750;;;$ 544382;;7.0;4.0
tt1285309;The Joneses;The Joneses;2009;23.4.2010;Comedy, Drama;96;USA;English;Derrick Borte;Randy T. Dinzler, Derrick Borte;Echo Lake Entertainment;David Duchovny, Demi Moore, Amber Heard, Benjamin Hollingsworth, Gary Cole, Glenne Headly, Lauren Hutton, Chris Williams, Christine Evangelista, Robert Pralgo, Tiffany Morgan, Joe Narciso, Ric Reitz, L. Warren Young, Hayes Mercure;A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.;6.maj;38056;$ 10000000;$ 1475746;$ 7043835;55.0;93.0;144.0
tt1285313;Superbror;Superbror;2009;18.12.2009;Adventure, Drama, Fantasy;89;Denmark;Danish;Birger Larsen;?…ke Sandgren;Nordisk Film;Lucas Odin Clorius, Viktor Kruse Palsh??j, Andrea Reimer, Vibeke Ankj??r, Janus Nabil Bakrawi, Hans Henrik Clemensen, Tilde Maja Frederiksen, Thomas Hwan, Nicolai Borch Kelstrup, Lone Lindorff, Michael Moritzen, Manne Scheef, Anette St??velb??k, Frank Thiel, Ebbe Trenskow;A young boy wishes he could improve his and his autistic big brother's life somehow. One day a magic remote falls from the skies and changes everything. But can the boy control such a powerful device?;5.jul;217;;;$ 503999;;;4.0
tt1286135;Cristiano de la secreta;Cristiano de la secreta;2009;1.1.2009;Comedy;90;Dominican Republic;Spanish;Archie Lopez;Jose Garcia;Panamericana de Producciones;Ben Hur Berroa, Nashla Bogaert, Rene Castillo, Valerie Castillo, Angela de Cede??o, Luis Jos?© Germ?ˇn, Sabrina G?∏mez, Carole Hart, Raeldo L?∏pez, Ninoska Mart??nez, Ezequiel Molina, Mario Nunez, Raymond Pozo, Amauris P?©rez;"Eddy tries to woo Deborah by hiding his Christian faith and posing as a ""bad boy"".";6.maj;827;DOP 15000000;;;;1.0;2.0
tt1286147;Ghost Machine;Ghost Machine;2009;12.4.2010;Action, Sci-Fi, Thriller;100;UK;English;Chris Hartwill;Sven Hughes, Malachi Smyth;Generator Entertainment;Sean Faris, Rachael Taylor, Luke Ford, Richard Dormer, Jonathan Harden, Sam Corry, Halla Vilhj?ˇlmsd?∏ttir, Jenny Marshall, JoAnna Robinson, Josh Dallas, Eilionior Fegan, Krysten Cummings;Two technicians battle a vengeful spirit that has infected their stolen military software.;4.avg;1767;;;;;22.0;33.0
tt1286151;I taket lyser stj??rnorna;I taket lyser stj??rnorna;2009;30.1.2009;Drama;90;Sweden;Swedish;Lisa Siwe;Linn Gottfridsson, Lisa Siwe;Film i V??st;Josefine Mattsson, Mika Berndtsdotter Ahl?©n, Annika Hallin, Anki Lid?©n, Samuel Haus, Nina Christensen, Madeleine Ekman, Christer Fj??llstr?¶m, Deborah Fronko, Charlie Gustafsson, Johan Hallstr?¶m, Marcus Jansson, Tova Johansson, Kim Lantz, M?Ñns Nathanaelson;The young adolescent girl Jenna is turning into a young woman whilst her mother is dying. It is difficult for her, therefore, to admit that she is afraid of losing her mother. Instead, she ...;6.jan;1784;;;$ 1432476;;3.0;5.0
tt1286154;Kadri'nin g?¶t?ªrd?ªg?ª yere git;Kadri'nin g?¶t?ªrd?ªg?ª yere git;2009;16.1.2009;Comedy, Romance;102;Turkey;Turkish;Onur Tan;Ugur Uludag;Uluslararasi Sinema Televizyon At?¶lyesi (USTA);Safak Sezer, Esin Civangil, Alp Kirsan, Eylem Senkal, G?ªlden Avsaroglu, Mert Kirlak, Koray Sahinbas, Nilg?ªn Belg?ªn, Cem ?–zer, Ugur Uludag, Ahmet M?ªmtaz Taylan, Nurseli Tiriskan, Baris Atas, Nesrin Akdag, Ebru ?–zenden;;3.jan;1541;;;$ 2675513;;1.0;2.0
tt1286159;1981;1981;2009;4.9.2009;Comedy, Drama, Family;102;Canada;French;Ricardo Trogi;Ricardo Trogi;Go Films;Jean-Carl Boucher, Claudio Colangelo, Sandrine Bisson, Gabriel Maill?©, Dany Bouchard, L?©o Caron, ??lizabeth Adam, Rose Adam, Marjolaine Lemieux, Claude-Michel Bleau, Claude Despins, Pierre Mailloux, Simone Chevalot, Jean-Robert Bourdage, Jean-Fran?§ois Boudreau;Filmmaker Ricardo Trogi recalls the events surrounding his family moving to a new neighborhood when he was 11 years old.;7.feb;1586;CAD 4625000;;;;4.0;12.0
tt1286747;Danny Greene: The Rise and Fall of the Irishman;Danny Greene: The Rise and Fall of the Irishman;2009;8.4.2011;Biography, Crime, History;60;USA;English;Tommy Reid;Brandon Sonnier;Dundee Entertainment;Shondor Birns, John DiMaggio, Barbara Eppich, Danny Greene, Nancy Greene, Tony Hughes, Ed Kovacic, Carmen Marino, Rick Porrello, John Sommers, Sharon Greene Wehagen, James Willis;Exclusive interviews with Danny Greene's family, Federal Government Officials, Mafia associates and Cleveland Police Enforcement, with never seen before photos.;7.0;112;;;;;1.0;2.0
tt1286765;Necromentia;Necromentia;2009;5.10.2009;Horror;82;USA;English;Pearry Reginald Teo;Stephanie Joyce, Pearry Reginald Teo;Compound B;Layton Matthews, Chad Grimes, Santiago Craig, Zelieann Rivera, Cole Braxton, Zach Cumer, Crow Garrett, Nathan Ginn, Stephanie Joyce, John Eslinger, Frederick Edwards, Terry Spector, Judy Ben-Asher, Mark Maltzer, Taylor Newcomer;Explores the use of a tattooed Ouija Board through the lives and perspectives of 4 people.;4.jun;1631;$ 300000;;;;27.0;13.0
tt1286784;Dossier K.;Dossier K.;2009;9.12.2009;Action, Crime, Drama;120;Belgium;Dutch, Albanian;Jan Verheyen;Jef Geeraerts, Carl Joos;Eyeworks Film & TV Drama;Koen De Bouw, Werner De Smedt, Blerim Destani, Hilde De Baerdemaeker, Filip Peeters, R. Kan Albay, Jappe Claes, Marieke Dilles, Greg Timmermans, Sven De Ridder, Ryszard Turbiasz, Vildan Maksuti, Kushtrim Sheremeti, Eglantina Cenomeri, Peter Gorissen;Vincke and Verstuyft are detectives of the Antwerp police department. This time they have to deal with the Albanian mob and some problems in their own police division.;6.jul;2554;;;$ 3802038;;6.0;9.0
tt1287875;Yeo-haeng-ja;Yeo-haeng-ja;2009;29.10.2009;Drama;92;France, South Korea;Korean;Ounie Lecomte;Ounie Lecomte;Canal+;Sae-ron Kim, Do Yeon Park, Ko Asung, Myung-shin Park, Man-seok Oh, Kyung-gu Sol, Seong-kun Mun, Hyun-joo Baek, Yejin Jeong, Hackjin Mun, Yoo-nah Kim, Hanbyoul Lee, Robert Youngs, Lara Tosh, Richard E. Wilson;Inspired by her childhood, French-Korean filmmaker Ounie Lecomte recounts the emotional journey of a little girl abandoned by her father in an orphanage.;7.maj;2079;;;$ 169277;;7.0;21.0
tt1287876;The Echo Game;The Echo Game;2009;2009;Drama, Fantasy, Horror;78;USA;English;Brian Feeney;Brian Feeney, Brian Feeney;Psychic Bunny;Alisha Seaton, Jeannie Bolet, Melissa Lee, David Ghilardi, Judy Clement, Randy D. Patman Jr., Angela Landis, Liliya Czarina, Ian S. McAlpine, Xango Henry, Hester Van Hooven, Dominic DeVore, Jennifer Gabbert, Melli Vytlacil, Laurel Vail;A young mother must protect her daughter from a rogue scientist on a murderous rampage to steal the girl's psychic powers for herself.;4.mar;153;$ 40000;;;;3.0;15.0
tt1288403;Universal Soldier: Regeneration;Universal Soldier: Regeneration;2009;4.6.2010;Action, Adventure, Sci-Fi;97;USA;English, Bulgarian;John Hyams;Richard Rothstein, Christopher Leitch;Foresight Unlimited;Jean-Claude Van Damme, Dolph Lundgren, Andrei Arlovski, Mike Pyle, Corey Johnson, Garry Cooper, Emily Joyce, Zachary Baharov, Aki Avni, Kerry Shale, Yonko Dimitrov, Violeta Markovska, Stanislav Pishtalov, Mariana Stansheva, John Laskowski;Terrorists kidnap the Russian Prime Minister's 2 kids, take Chernobyl nuclear power plant and threaten to blow up a reactor. 4 Universal Soldiers go in but are no match to a Next Gen. UniSol Luc (;5.feb;24410;$ 10000000;;$ 844447;70.0;119.0;89.0
tt1288502;Hangtime - Kein leichtes Spiel;Hangtime - Kein leichtes Spiel;2009;15.10.2009;Drama;92;Germany;German, English;Wolfgang Groos;Heinrich Hadding, Christian Z?ªbert;3L Filmproduktion;Max Kidd, Misel Maticevic, Ralph Kretschmar, Max Fr?¶hlich, Mirjam Weichselbraun, Veit St?ªbner, Zach Freeman, Martin Lindow, Peter Eberst, Stefan Gebelhoff, Andrew Gruz, Katharina Palm, Martine Schrey, Tom Trambow, Eric Ventker;;6.feb;168;;;$ 23111;;1.0;12.0
tt1288505;Scout Camp;Scout Camp;2009;23.1.2009;Comedy, Family;84;USA;English;Garrett Batty;Garrett Batty;Three Coin Productions;Shawn Carter, Tanner Mudrow, Nate Harper, Charlie Fratto, Parker Hadley, Taylor Moulton, Elijah Thomas, Kirby Heyborne, Nick Airus, Starlee Holman, Bob Richardson, Erdman Jake, Trenton James, Curt Doussett, Scott Smith;"The Fire Dragon patrol, with their ever-supportive scoutmaster, is headed to Camp Rakhouta for what should be the best week of their lives. But when the ""Team Spirit Stick"" of the camp goes...";3.sep;186;;;;;6.0;
tt1288506;Stagger;Stagger;2009;6.12.2010;Action, Crime, Horror;90;UK;English;Paul T.T. Easter;Gavin Boast, Terry Boast;Films UK;Paul T.T. Easter, Earl Ling, Holly Mckeon, Kevin Wilkinson, Pete Morgan, Chris McDermott, Mark Margason, Will Turner, Jim Ford, Simon Phillips, Samuel Victor, Linda Hook, James Fisher, Rita Ramnani, Brad Wall;Set in the Suffolk rave culture as the film follows two gangs one from the London J1 crew as they battle with each other for the control of a new Bio-Drug, Stagger.;2.jun;451;GBP 250;;;;11.0;
tt1288571;Shank;Shank;2009;11.9.2009;Drama;94;UK;English, French;Simon Pearce, Christian Martin;Darren Flaxstone, Christian Martin;FAQs;Wayne Virgo, Marc Laurent, Tom Bott, Alice Payne, Garry Summers, Bernie Hodges, Louise Fearnside, Oliver Park, Earl Virgo, Felicia Pearce, Christian Martin, Ian Rayer-Smith, Karen Partridge, Romy Taylor, James Collins;A closeted teenage street punk takes up with the latest roughed-up gay victim of his bullying gang, which does not set well with the gang's drugged-up, brotherly leader.;6.mar;2430;GBP 20000;;;;35.0;11.0
tt1288633;Agallas;Agallas;2009;4.9.2009;Drama;99;Spain;Spanish;Andr?©s Luque, Samuel Mart??n Mateos;Javier Ech?ˇniz, Juan Antonio Gil Bengoa;Continental Producciones;Hugo Silva, Carmelo G?∏mez, Carlos Sante, Rula Blanco, Tom?ˇs Lij?∏, Xavier Est?©vez, Pepo Suevos, Celso Bugallo, Yoima Vald?©s, Isabel Blanco, Alfonso Agra, Mabel Rivera, Lois Lemos, Samuel Mart??n Mateos, Andr?©s Luque;A story of drug trafficking in Spain's Galician region.;5.apr;220;;;$ 1023161;;1.0;4.0
tt1288635;Bullying;Bullying;2009;23.10.2009;Drama;95;Spain;Catalan, Spanish;Josetxo San Mateo;Piti Espa??ol, ?Ångel Garc??a Rold?ˇn;Els Quatre Gats Audiovisuals S.L.;Nadeska Abreo, Marcos Aguilera, Osvaldo Ayre, Felipe Bravo, Albert Carb?∏, Daniel Casadell? , Yohana Cobo, Jordi Colomer, Laura Conejero, Marisa Duaso, Juan Miguel D??ez, Carlos Fuentes, Juli F? bregas, Estefan??a Justicia, Ariadna Lliveria;Jordi is a teenager who recently lost his father and who , next to his mother, decides to move to another city to start a new life. At first everything seems fine , but the fate in store ...;6.0;317;;;$ 28152;;6.0;1.0
tt1288639;Djavolja varos;Djavolja varos;2009;10.7.2009;Comedy, Drama;82;Serbia;Serbian;Vladimir Paskaljevic;Vladimir Paskaljevic;MT Images Media;Lazar Ristovski, Danica Ristovski, Marija Zeljkovic, Mina Colic, Jana Milic, Uros Jovcic, Nebojsa Milovanovic, Slavko Stimac, Vlasta Velisavljevic, M?ˇrta B?©res, Milan Tomic, Igor Djordjevic, Goran Jevtic, Andrea Erdely, Lena Bogdanovic;A series of interconnected stories taking place in Belgrade during the course of one day. A teenage girl from a poor family wants to accompany her well-off friend in her tennis lessons, but...;5.jun;419;;;$ 45917;;1.0;9.0
tt1288645;The Forbidden Door;Pintu Terlarang;2009;22.1.2009;Horror, Mystery, Thriller;115;Indonesia;Indonesian;Joko Anwar;Joko Anwar, Sekar Ayu Asmara;LifeLike Pictures;Fachry Albar, Marsha Timothy, Ario Bayu, Tio Pakusadewo, Verdi Solaiman, Henidar Amroe, Putri Sukardi, Ade Firza Paloh, Atiqah Hasiholan, Rio Dewanto, Otto Djauhari, Arswendi Nasution, James Awuy, Jesse Awuy, Kartika Jahja;The life of a successful sculptor named is turned upside down when he began receiving mysterious messages from someone who asked for his help.;6.avg;1803;IDR 2000000000;;;;12.0;30.0
tt1289388;El corredor nocturno;El corredor nocturno;2009;29.10.2009;Thriller;98;Argentina, Spain;Spanish;Gerardo Herrero;Hugo Burel, Nicol?ˇs Saad;Canal+ Espa??a;Leonardo Sbaraglia, Miguel ?Ångel Sol?ˇ, Erica Rivas, Horacio Acosta, Umbra Colombo, Luciano C?ˇceres, Juana Daicz, Santiago Daicz, Ricardo D??az Mourelle, Maria Heller, Marta Lubos, Jorge Sabate, Roberto Vallejos, Manuel Vicente, Magela Zanotta;A stressed insurance executive runs from his pressurized life, but what he finds along with his freedom is far less certainty.;5.jun;374;;;$ 909401;;2.0;4.0
tt1289406;Harry Brown;Harry Brown;2009;11.11.2009;Action, Crime, Drama;103;UK;English;Daniel Barber;Gary Young;Marv Films;Michael Caine, Emily Mortimer, Charlie Creed-Miles, David Bradley, Iain Glen, Sean Harris, Plan B, Jack O'Connell, Jamie Downey, Lee Oakes, Joseph Gilgun, Liam Cunningham, Marva Alexander, Liz Daniels, Marvin Campbell;An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.;7.feb;83355;$ 7300000;$ 1818681;$ 10371451;55.0;257.0;225.0
tt1289414;Unarmed But Dangerous;Unarmed But Dangerous;2009;28.9.2009;Action, Comedy, Crime;90;UK;English;Xavier Leret;Xavier Leret;The Film Lounge;Frank Harper, Mat Fraser, Terry Stone, Faye Tozer, Pete Morgan, Beau Baptist, Kitty Lea, Adam Saint, Ewan Ross, Kugan Cassius, Forbes KB, Anthony Taylor, Helen Watkins, Dan Poole, Richard Breezy Wynn;Jimmy Loveit, born with shortened arms due to thalidomide, is a talented kick boxer despite his handicap. Ably coached by Ron, Jimmy is a formidable opponent for anyone in the ring. One ...;2.sep;182;GBP 100000;;;;1.0;5.0
tt1289432;SM-rechter;SM-rechter;2009;11.3.2009;Biography, Drama;90;Belgium;Dutch;Erik Lamens;;Caviar Films;Gene Bervoets, Veerle Dobbelaere, Axel Daeseleire, Sofia Ferri, Carry Goossens, G?ªnther Lesage, Michael Pas, Barbara Sarafian, Sean Talo, Dirk van Dijck, Koen van Impe, Bruno Vanden Broecke, Tjorven Vannieuwenhuyse, Marie Vinck, Tom Waes;In 1997, the Belgian public was in shock when judge Koen A. was convicted for the S&M relationship with his wife. Although their life was destroyed by the verdict, Koen and his wife Magda ...;6.jul;1194;;;$ 1142211;;4.0;5.0
tt1289437;The Steam Experiment;The Steam Experiment;2009;1.3.2009;Mystery, Thriller;90;USA;English;Philippe Martinez;Robert Malkani;Genius Productions;Val Kilmer, Armand Assante, Eric Roberts, Megan Brown, Patrick Muldoon, Cordelia Reynolds, Eve Mauro, Quinn Duffy, Doug Alchin, Mark Bonto, Eileen Briesch, James Cantrell, Carrie Drazek, Julianne Howe-Bouwens, Mike Karpus;A deranged scientist locks 6 people in a steam room and threatens to turn up the heat if the local paper doesn't publish his story about global warming.;3.sep;2579;$ 7000000;;;;32.0;22.0
tt1289449;Yo, tambi?©n;Yo, tambi?©n;2009;16.10.2009;Drama;103;Spain;Spanish;Antonio Naharro, ?Ålvaro Pastor;Antonio Naharro, ?Ålvaro Pastor;Alicia Produce;Lola Due??as, Pablo Pineda, Isabel Garc??a Lorca, Antonio Naharro, Pedro ?Ålvarez-Ossorio, Mar??a Bravo, Consuelo Trujillo, Joaqu??n Perles, Teresa Arbol??, Ana De los Riscos, Ana Peregrina, Lourdes Naharro, Daniel Parejo, Catalina Llad?∏, Susana Monje;Daniel - a recent university graduate with Down's Syndrome - falls in love on his first day at work in the Department of Social Services. Laura is an outsider who spends her nights in the ...;7.feb;2634;EUR 2000000;;$ 2149113;56.0;8.0;46.0
tt1290400;Fake Identity;Double Identity;2009;21.12.2009;Action, Crime, Thriller;97;USA;English, Bulgarian;Dennis Dimster;Zvia Dimbort, Dennis Dimster;Millennium Films;Val Kilmer, Izabella Miko, Julian Wadham, Hristo Shopov, Michael Cronin, Valentine Pelka, Valentin Ganev, Ruscen Vidinliev, Zachary Baharov, Velislav Pavlov, Emil Zdravkov Markov, Stanislav Pishtalov, Julian Vergov, Jeremy Zimmermann, Javor Baharoff;In Sofia, Bulgaria in 1992, an American doctor takes a detour in life when he helps a mysterious woman escape from her would-be assailant and becomes a victim of mistaken identity, as seen in the Alfred Hitchcock classic North by Northwest.;4.maj;2453;;;$ 106149;;22.0;6.0
tt1290419;Human Zoo;Human Zoo;2009;2.9.2009;Drama;110;France;English, Serbian, French, Albanian;Rie Rasmussen;Rie Rasmussen;EuropaCorp;Rie Rasmussen, Nikola Djuricko, Nick Corey, Vojin Cetkovic, Hiam Abbass, Sa?˚d Amadis, Branislav Lecic, Ivan Jevtovic, Jean-Pierre Sanchez, Cyril Raffaelli, Daphn?© Hacquard, Jean-Luc Boucherot, Vladimir Posavec, Branislav Tomasevic, Dany Benedito;Still unable to put behind her the unspeakable horrors of the Kosovo War in 1998-1999, a deeply traumatised Serbian-Albanian woman must confront the past to escape the violence, and to learn how to live again.;6.jan;635;;;;;4.0;7.0
tt1290472;Dragon Hunter;Dragon Hunter;2009;26.3.2009;Action, Adventure, Fantasy;90;USA;English;Stephen Shimek;Stephen Shimek;Ground Glass Entertainment;Erik Denton, Maclain Nelson, Slate Holmgren, Jake Suazo, Jason Purdie, Adam Johnson, Kelly Stables, Orlando Seale, Isaac C. Singleton Jr., Newell Alexander, David Morgan, Brad Johnson, Reese Phillip Purser, J. William Hasler, Brian King;Orphaned as a baby when his parents were killed in a vicious orc attack, Kendrick of Elwood was raised by his elder brother, Darius. Though only nine at the time, Darius devoted his life to...;3.maj;1212;$ 850000;;;;25.0;7.0
tt1291545;Kochaj i tancz;Kochaj i tancz;2009;6.3.2009;Romance;118;Poland;Polish;Bruce Parramore;Renata Frydrych, Maciej Kowalewski;TVN;Mateusz Damiecki, Izabella Miko, Violetta Arlak, Anna Bosak, Katarzyna Figura, Roma Gasiorowska, Antonina Girycz, Krzysztof Globisz, Katarzyna Herman, Olivier Janiak, Dominika Kluzniak, Jacek Koman, Marcin Korcz, Zhora Korolyov, Wojciech Kowman;A brand new journalist goes behind the scene of a dance and music organization. She finds her true love and a suppressed dream of hers.;4.jun;1013;PLN 5459115;;$ 6407282;;2.0;1.0
tt1291548;Demain d?¨s l'aube;Demain d?¨s l'aube;2009;12.8.2009;Drama;96;France;French;Denis Dercourt;Denis Dercourt, Jacques Sotty;Diaphana Films;Vincent Perez, Gabriella Wright, J?©r?©mie Renier, Anne Marivin, Aur?©lien Recoing, Fran?§oise Lebrun, Rapha?«l Dufour, Barbara Probst, G?©rald Laroche, J?©r??me Bertin, Laurent Schilling, Adeline Zarudiansky, Guillaume Romain, Arnaud Carbonnier, Hugo Malpeyre;Turn from playing the piano to playing with swords, and you will get blood on your hands.;6.jun;485;;;;;3.0;8.0
tt1291582;Vampire in Vegas;Vampire in Vegas;2009;1.3.2009;Horror;82;USA;English;Jim Wynorski;Nicholas Davidoff;Industry Releasing;Tony Todd, Delia Sheppard, Edward Spivak, Sonya Joy Sims, Frankie Cullen, Brandin Rackley, Jonathan Conrad, Ted Monte, GiGi Erneta, Joey Napoli, Somer Noel, Matt Clendenin, Bill Sunflower, Marie Jones, Natasha La Brie;When a 300-year-old vampire hires a genetic scientist to research a cure, she inadvertently unleashes a scourge of vampires upon unsuspecting party-goers in Las Vegas.;2.maj;292;;;;;6.0;4.0
tt1292643;Artois the Goat;Artois the Goat;2009;15.3.2009;Comedy;110;USA;English;Cliff Bogart, Kyle Bogart;Cliff Bogart, Kyle Bogart;Bogart Reininger Film 2008;Mark Meir, Sydney Andrews, Stephen Taylor Fry, Dan Braverman, Michael Sullivan, Justin Arnold, Sarah Holland, Harrison Butler, Robert Tolaro, Laurie Coker, Marlane Barnes, Jordan Crowder, Jason McEntire, Richard Reininger, Varun Rajendran;Lab technician Virgil Gurdies struggles to choose between his truelove Angie and his newfound quest to create the greatest goat cheese the world has ever known.;6.jan;158;$ 50000;;;;6.0;4.0
tt1292644;Complices;Complices;2009;20.1.2010;Crime, Romance;93;Switzerland, France;French;Fr?©d?©ric Mermoud;Pascal Arnold, Fr?©d?©ric Mermoud;Tabo Tabo Films;Gilbert Melki, Emmanuelle Devos, Cyril Descours, Nina Meurisse, Joana Preiss, Jeremy Azencott, J?©r?©my Kapone, Marc Rioufol, Yeelem Jappain, Eric Laug?©rias, Serge Larivi?¨re, Anne Loiret, Fred Epaud, Val?©rie Lang, Jean-Pierre Sanchez;Two police detectives investigate the murder of a high-end male prostitute, and his relationship with his girlfriend.;6.jun;915;$ 4500000;;$ 796346;;9.0;14.0
tt1292652;Holy Water;Holy Water;2009;11.3.2011;Comedy, Crime;94;Ireland;English;Tom Reeve;Michael O'Mahony;Centurion;John Lynch, Cornelius Clarke, Lochlann O'Mear?ˇin, Cian Barry, Susan Lynch, Deirdre Mullins, Linda Hamilton, Tommy 'Tiny' Lister, Stanley Townsend, Angeline Ball, Ray Callaghan, Frank Dunne, Dermot Crowley, Pascal Scott, Marianne March;The town of Kilcoulin's Leap will never be the same after a down-on-his-luck mailman botches a get-rich-quick scheme.;5.sep;1694;;;$ 148498;;8.0;12.0
tt1292655;The River Within;The River Within;2009;11.9.2009;Drama, Family;102;USA;English;Zac Heath;Zac Heath;Inspired Life;Josh Odor, Craig Luttrell, Jaclyn Friedlander, Craig Morris, Maurice Mejia, Geoff Falk, Thomas W. Moore, Lydia Ditto, Natalie Smith, Jan Falk, Sarah Hill, Staci Harmon, Jan Ainley, Andrew Webb, Harold Williams;Jason returns home to study for the bar exam, but instead finds that his purpose in life was not what he'd originally thought.;5.mar;167;$ 40000;$ 9811;$ 9811;;2.0;3.0
tt1293093;Mia's Father;Mia's Father;2009;2009;Drama;84;USA;English;Brad Keller;Bonnie Orr;Palm Tree Productions;Dedee Pfeiffer, Ali Faulkner, Amy Maner, Scott Muller, GiGi Erneta, Kurt Cole, Adam Pearson, John Hambrick, Marie Black, Brock Tinney, Caron West, Jim McDonald, Kathy Rose Center, Julie J. Gosse, Erick Gosse;Mia Williams, raised on the family Bed & Breakfast by Sara, a loving single mom grows up believing her father was lost, M.I.A., in the Gulf War. A tragic accident results in the sudden ...;5.0;167;;;;;3.0;
tt1293793;Il maestro e la pietra magica;Kniga masterov;2009;23.7.2010;Adventure, Family, Fantasy;101;Russia, USA;Russian;Vadim Sokolovsky;Vadim Sokolovsky, Anna Starobinets;Walt Disney Pictures;Mariya Andreeva, Maksim Loktionov, Liya Akhedzhakova, Leonid Kuravlyov, Artur Smolyaninov, Irina Apeksimova, Olga Aroseva, Valentin Gaft, Olga Ergina, Nikolay Efremov, Aleksandr Lenkov, Mikhail Efremov, Yuriy Kutsenko, Ekaterina Vilkova, Sergey Garmash;Young princess, whose mother is the evil Baba Yaga (Liya Akhedzhakova), happens upon a magical stone;;;;;;;;
tt1293829;?„ntligen midsommar!;?„ntligen midsommar!;2009;2.10.2009;Comedy;86;USA, Sweden;English, Swedish;Ian McCrudden;Henrik Engstr?¶m, Mattias Grosin;Casa Nova Film Company AB;Olle Sarri, Annica McCrudden, Lisa Werlinder, Alexander Karim, Anna Littorin, Luke Perry, Daniel Gustavsson, Inga Sarri, Lasse Sarri, Joanna Tissell, Kari Hamfors Wernolf, Per Wernolf;A beautiful waterfront house, a Swedish flag fluttering in the wind. A sailboat tied to the wooden deck below. This is the setting of the friends' annual Midsummer celebrations. The friends...;4.feb;478;SEK 6000000;;$ 224154;;8.0;7.0
tt1293842;The Winning Season;The Winning Season;2009;19.1.2009;Comedy, Sport;104;USA;English;Jim Strouse;Jim Strouse;Plum Pictures;Sam Rockwell, Emma Roberts, Rob Corddry, Emily Rios, Rooney Mara, Jessica Hecht, Connor Paolo, Meaghan Witri, Melanie Hinkle, Shana Dowdeswell, Vanessa Gordillo, Shareeka Epps, Margo Martindale, Melissa Graver, Caitlin Colford;A comedy centered on a has-been coach who is given a shot at redemption when he's asked to run his local high school's girls basketball team.;6.jun;6108;;;;53.0;18.0;27.0
tt1294144;Bigfoot;Bigfoot;2009;6.10.2009;Adventure, Family;90;USA;English;Kevin Tenney;Sandy Schklair;Sasquatch Productions;Richard Tyson, Angie Everhart, Adam Raque, Nicole Badaan, Andrew Chase, Brandon Gibson, Kenyon Dudley, Jean Louise O'Sullivan, Leslie Wong;Percy Caldwell is in love with the school's most popular cheerleader, Madison, but his best friend Leonard doesn't think he stands a chance. After Percy rescues Madison from the unwanted ...;4.feb;286;$ 1000000;;;;1.0;3.0
tt1294161;The Exploding Girl;The Exploding Girl;2009;6.5.2010;Drama;79;USA;English;Bradley Rust Gray;Bradley Rust Gray;Soandbrad;Zoe Kazan, Mark Rendall, Maryann Urbano, Hunter Canning, Margot Ruth Tenenbaum, Genevieve T. Eisner, Nichael Alexander Eisner, Caseyarnoux Charlot, Franklin Pipp, Kay Goldberg, Buddy Love, Caroline Elaine, Steve Arriaga, Belinda Atchinson, Jordan Scovel;On a summer break from college, a young epileptic woman struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.;6.mar;1790;$ 40000;$ 25572;$ 25572;69.0;12.0;60.0
tt1294193;N?Ñgon Annanstans;N?Ñgon Annanstans;2009;10.4.2009;Drama, Romance;87;Sweden;Swedish, Persian;Hiwa Abbasi;Hiwa Abbasi;??tranger Film;Ruth Anianson, Arefeh Behbakht, Lina Burstr?¶m, Ylva Gallon, Ashkan Ghods, Liv Hallgren, Josef Harringer, Carina M. Johansson, Alexandra Lindblom, Robert Lyons, Sara Nordstr?¶m, Said Oveissi, Daniel Robert, Per S?¶derberg, Erik Valis;Said, the main character in the film Another Place, lives in Sweden but longs to be somewhere else. His integrity is suddenly and brutally violated when the police ransack his apartment and brand him as a terrorist.;6.sep;1286;$ 30000;;;;;
